text,date,from
"\"Johnson does not rule out staggered return to school in England ► <a href=\"\"https://www.theguardian.com/world/2021/feb/15/no-decisions-schools-return-in-england-staggered-boris-johnson-lockdown-reopening\"\">https://www.theguardian.com/world/2021/feb/15/no-decisions-schools-return-in-england-staggered-boris-johnson-lockdown-reopening</a>\"",20210215,Guardian
Permanent lockdown coming,20210215,Guardian
PINNOCHIO,20210215,Guardian
UK should remain in lockdown til at least end of March 2021.,20210215,Guardian
"Guardian - stop pretending the likes are on your side. &quot;We want,&quot; simply means, &quot;it isn&#39;t up to us.&quot;",20210215,Guardian
The UK government Hahaha,20210215,Guardian
A habitual liar cannot tell the truth,20210215,Guardian
"The fact is that because of the tories theres an endless cycle that has made this situation worse and killed many people. The UK enters lockdown too late causing a huge increase in the death rate. Senior Tories then push for an end to restrictions, against scientific advice (which is where we&#39;re at now). The UK then ends lockdown too early. Infection rate not under control. Senior Tories push to delay restrictions, against scientific advice. UK enters lockdown too late, hugely increased death rate. Around and around we go on this endless cycle of death because of people who support the government.",20210215,Guardian
"Lockdowns maybe and new normal unfortunately.<br>China has a bioweapons program .....and economic incentive to use self contamination as both camouflage and distribution method.<br>Ignoring the Machiavellian nature of Unrestricted Warfare, with a country that is annually in violations of human rights (see Amnesty International&#39; reports) is wilful blindness. <br>Why are there no HONEST answers to the origin?<br>Imported frozen food is now blamed ?!<br>.",20210215,Guardian
I hate the term “New Normal”,20200529,BBC
"No one cares anymore, you should see the beach near me. No one is socially distancing.",20200529,BBC
Oh... this is a <b>new</b> freedom?! Glad you informed us of that.,20200529,BBC
Haaaaaaa bbc are deleting the comment cos the truth is coming out.... Freaks......,20200529,BBC
Wow this YouTube censorship a proper joke,20200529,BBC
"Whats happening people, censorship on YouTube is a joke !! Not for the peoples free expressions .",20200529,BBC
Covid is a joke they Said on the daily brief that not all dead people had the virus but they we’re counted has infected without testing 🤔,20200529,BBC
amazed that the beeb have left comments open...,20200529,BBC
We are being ALLOWED to meet friends and family in small groups outdoors...just let that sink in.,20200529,BBC
Covid-1984,20200529,BBC
The BBC are goverment owned control freaks that want to give everyone a vaccine of covid....,20200529,BBC
"so in the end what they are saying is that the virus has never been a problem, its on par with how many people normally die from colds and flus by this time of the year the only difference is that miraculously no one has died from normal flus this year. we went into lockdown with about 30 people a day dying from it and came out of lockdown with around 250 dying per day... i hate to say it but there is definitely something else going on here! and this message will probably get taken down anyway so why am i bothering?",20200529,BBC
nwo plandemic,20200529,BBC
Never trust a PROVEN LIAR. Never trust GOVERNMENT.,20200529,BBC
"ONLY THE &#39;INDIVIDUAL&#39; IS SOVEREIGN.<br>In our world today. We are seeing a &#39;concerted effort&#39; by all governments<br>to effectively destroy &#39;OUR GOD GIVEN INDIVIDUALITY&#39;<br>Along with all of those &#39;FREEDOMS&#39; that naturally come with being an individual.<br>Something that is for the most part achieved. Through the constant insistence<br>that everything is currently being done for &#39;THE GREATER, OR COMMON GOOD&#39;.<br>That &#39;PURELY FICTIONAL STATE&#39; in which the individual &#39;NO LONGER EXISTS&#39;.<br>And, why exactly is the fictional &#39;GREATER, OR COMMON GOOD&#39; a fiction?<br>Well, there is &#39;NO GREATER GOOD&#39; than the state in which &#39;EACH AND EVERY INDIVIDUAL&#39; <br>is &#39;FREELY&#39; able to go about his or her business, unimpeded by either government, or any other entity.<br>&quot;THAT QUITE SIMPLY IS THE ULTIMATE GOOD&quot;.<br>And so. I hereby exercise my God given right &#39;AS AN INDIVIDUAL&#39; to openly state that &#39;I NO LONGER RECOGNISE THE AUTHORITY&#39; of either &#39;THE GOVERNMENT&#39; here in The United Kingdom. Or, &#39;ANY OF THOSE ENTITIES&#39; that choose to carry out the &#39;AUTHORITARIAN WISHES&#39; OF THAT SAID GOVERNMENT.",20200529,BBC
“It all relies on public cooperation” = “it is designed to fail”,20200529,BBC
Just hug your family that&#39;s what they don&#39;t want you to do so do it lol. If it was dangerous then why is it ok to visit each other. They just want u to be a nice gd doggy and pat u on the head. No thank u I&#39;m a rebel till the very end,20200529,BBC
Why do all Scottish women have a £5 lesbian haircut from the 90s?,20200529,BBC
Load of Nonsense&#39;s they say people die of covid when its been something else,20200529,BBC
I&#39;m gona drive 300 miles to get fish n chips 😂🤣😂🤣,20200529,BBC
"I feel so sad for the homeless, imagine what it’s like to not being able to have a home, how scary and horrible that must be, it’s bad enough without this virus",20200323,BBC
Never have I been more happy that I live in rural England in the middle of nowhere.,20200323,BBC
And stop letting your children play with their mates in the streets,20200323,BBC
Support the unsung heroes the delivery drivers keeping food in are shops,20200323,BBC
Bold of you to assume I have friends sir.,20200323,BBC
Who else is longing for old good days when Brexit was biggest issue happening?,20200323,BBC
"NHS people and delivery drivers, food stores. We see you and appreciate everything",20200323,BBC
"I&#39;m glad your PM is making the right choices!<br>In Italy we&#39;re now hopefully starting to see the (positive) effects of the lockdown, which started on the 11th of March.<br>Stay strong 🇬🇧🇮🇹",20200323,BBC
From Italy I tell you it&#39;s the right thing to do! I&#39;m really happy that UK has decided for the lockdown We waited too much and we are crying thousands of people now..don&#39;t worry and stay strong..we all fight together 👍💕,20200323,BBC
Which series of black mirror is this episode from?,20200323,BBC
Use food delivery services ......I would if I could get a slot !!!,20200323,BBC
Better at home in bed with your family around than alone in a hospital bed.,20200323,BBC
&quot;Use grocery delivery as much as you can&quot; sounds like a joke. I tried that - all slots are taken until after Easter...,20200323,BBC
"I never leave my house. So long as I have my PS4, internet and food, I&#39;m good.",20200323,BBC
“YOU MUST STAY AT HOME!”<br>...Homeless people 👀,20200323,BBC
Stay strong UK! love from Poland 🇬🇧🇵🇱,20200323,BBC
I’ve been practicing social distancing and staying at home most my life.<br>It’s my time to shine!,20200323,BBC
"Finally, police are getting involve and putting fines for those idiots that think their invincible.",20200323,BBC
This dude was talking about herd immunity few days back... 😁,20200323,BBC
"Ignorant people: Nah f*ck the law, I&#39;m going outside whenever I want to!<br><br>Homeless person: Cool, hey can I stay at your house while you&#39;re outside?",20200323,BBC
These people are monsters. Stop complying,20210106,DailyMail
Why do we allow these people to speak to us on our behalf? We need a entirely new system.,20210106,DailyMail
"The whole World is sick of being ruled by these psychopaths with Munchausen by Proxy! <br><br> WE, the people, are DONE!",20210106,DailyMail
TOTALITARIAN GOVERNMENT DICTATORSHIP UK,20210106,DailyMail
&quot;we had no choice&quot;...... just admit it. It was planned months ago!,20210106,DailyMail
actually there is a choice ... you either go into lockdown or you don&#39;t,20210106,DailyMail
No to forced or coerced vaccines!,20210106,DailyMail
I honestly never thought Johnson could be so hateful and decisive. We have a lunatic on the loose.,20210106,DailyMail
To lock everything down for a virus that has 99.7 % survival rate is beyond idiotic!! It’s not about covid it’s about the great reset,20210106,DailyMail
Why not change approach by having an alternative way of thinking to Sage to see if we get a different results. Plenty of expertise available to assist Bozo and Hancock.,20210106,DailyMail
No one there House of Commons 2021 so many restrictions made on so many by so few,20210106,DailyMail
everyone forgets 3 weeks ago London was tier 2 so all the Rich and Elite friends of the Corruptservative Party could have a very merry family christmas and work christmas party......now we are in a full lockdown you dont have to be a rocket scientist to work out what is going on,20210106,DailyMail
Attention please.....Churchill’s big toe is speaking.,20210106,DailyMail
"I warn you, person reading the comments. Only opinions that will make you cross on here.",20210106,DailyMail
We live under a dictatorship by definition.,20210106,DailyMail
There’s always a choice.,20210106,DailyMail
Boris Johnson the NHS is suppose to save us not us save the NHS..    You live in a topsy turvy world nothing like the reality you bestow on the Joe public..,20210106,DailyMail
"Why are the death rates so low in Texas but places with more restrictions like California the death rates are much higher? Hmm I wonder if immune suppression, depression, domestic violence etc have anything to do with it. Bunch of liars who only care about their own pockets",20210106,DailyMail
