text,date,from
so they think that the coronavirus is just gonna be like “aight yall in school so i’m just gonna exit” is boris dumb,20201031,BBC
And when this lockdown fails what next? ... a third? ... a forth? ... when everyone is thrown out of a job who the hell is going to pay for this?,20201031,BBC
Dont c the point if everyone is still going to be going to school ....,20201031,BBC
Hold up! So we can’t go inside our relatives house or whatever but we have to go to school!?!?!? This absolutely doesn’t make any sense,20201031,BBC
This is the smartest virus ever. It chooses what locations and places to attack (not schools or uni) what times and dates to attack.!!!!,20201031,BBC
The fact that I can&#39;t get through to the Samaritans cos they are busy says it all I think,20201031,BBC
I have a feeling that the cases will go up right before 1 Dec and it will be extended..,20201031,BBC
"Boris: COMPLETE lockdown. But schools stay open. Essential workplaces stay open, key sectors stay open.<br><br>Me: Ok so you’re saying f**k small businesses and also stay at home retired people. Got it",20201031,BBC
But if you open schools up isn’t that the opposite of lockdown,20201031,BBC
<b>Much love and respect to Corona for holding back until Thursday</b>,20201031,BBC
BJ- we must act now <br><br>Also Boris - starting Thursday,20201031,BBC
"Wait a minute, so they’re saying that closing the pubs an hour early doesn’t work?!?",20201031,BBC
"\"Why does the government go on and on and on about deaths being recorded as having tested of Covid in the past 28 days, What happened to deaths caused by flu, cancer, heart disease, liver and kidney failure, road accident etc etc.Annual death rate in the UK is 9.413 per 1000 <a href=\"\"https://www.macrotrends.net/countries/GBR/united-kingdom/death-rate\"\">https://www.macrotrends.net/countries/GBR/united-kingdom/death-rate</a> So with a population of 67",20200922,BBC
Where&#39;s Guy Fawkes when you need him?,20200922,BBC
Everyone will be getting pissed before 10pm this will increase day drinking.,20200922,BBC
Can have 30 kids in a classroom but will get fined £100 if you get caught with more than 6 friends makes sense bojo,20200922,BBC
THOSE WHO FALL ASLEEP IN A DEMOCRACY WILL WAKE UP IN A DICTATORSHIP!,20200922,BBC
&quot;face coverings are compulsory in a number of indoor spaces.&quot;<br>So why isn&#39;t anyone wearing a face mask in the house of commons? lol,20200922,BBC
Closing time 10.00pm....does the virus come out at midnight?,20200922,BBC
This is not as fun anymore without: &quot;ORDAHHHH!!!!&quot;,20200922,BBC
Time to wash our hands of PM Boris!,20200922,BBC
Why they are not wearing the masks?,20200922,BBC
Going to buy some toilet tissue,20200922,BBC
Wait ... office workers should be encouraged to work at home but schools stay open ??? Great logic,20200922,BBC
He&#39;s just said he&#39;s going to use the military to help the police. If that doesn&#39;t wake you up then nothing will!,20200922,BBC
<b>Lockdown Rules</b><br>It is still illegal in the UK for anyone other than a pregnant woman to urinate in a policemans helmet.,20200922,BBC
"So as people lose their jobs, cars and homes, how will people pay these fines.....",20200922,BBC
“Work from home if you can”<br>Then surely “school from home if you can” applies too,20200922,BBC
Closing Pubs at 10pm is pointless most people are just going to spread the Coronavirus in the off license!!! 🙄,20200922,BBC
the whole political scene is a bunch of buffoons and charlatans following the AGENDAS OF THEIR MASTERS and not representing the voters,20200922,BBC
😂 absolute BS,20200922,BBC
"More than 6 people in closed public place, no one wearing a mask, but they urging people to wear everywhere. Not best example",20200922,BBC
And so it begins again.  History has a habit of repeating itself.,20201012,BBC
Have people gone completely stupid throughout the world.,20201012,BBC
Why they attacking horses! These people have no morals look at what is really going on in the world and they think it&#39;s their human right. Look around you open up your minds and then you will see real himan right issues. ..not oh I cant go to the pub!!!,20201012,BBC
That is the moment when you realized that even in TOP economies or developed countries a lot of people are silly...,20201012,BBC
"Plain childish, ignorant and reckless like Donald trump",20201012,BBC
This makes me feel ashamed to be British.,20201012,BBC
"I’m Japanese living in Japan(my name is Korean because my mom’s Korean)<br>I just can’t believe that so many people in this video aren’t wearing masks.<br>In my city, literally no one goes out without wearing a mask.",20201012,BBC
its all fun until someone shoots out their eye,20201012,BBC
The only thing left to happen for 2020 is <br>Aliens coming to wipe us out !,20201012,BBC
Makes you proud to be Brutish!,20201012,BBC
This is why covid cases are going up.SMH 😔,20201012,BBC
"Looks like the BBC released all their deception troops on this thread, I guess they&#39;re getting fed up with truth tellers spoiling their pr0pagad@.",20201012,BBC
77th brigade seem to be out in force in today.,20201012,BBC
Film your hospitals.,20201012,BBC
"brits &quot;its boris&#39; fault that all this covid is going around&quot; <br>also brits:<br>ngl tho i love this. i wish i could of been their, when was the last time you remember strangers hanging out like that.",20201012,BBC
"Theres a lot of 77th brigade and big pharma shills in the comments, then of course you have the usual brainwashed sheep or those that are just  simply living in denial so they go along with all the rules knowing that they are being lied to but they pretend that they&#39;re not because ignorance is bliss.",20201012,BBC
Covidiots,20201012,BBC
"From next week all forms of fun and entertainment will be banned, anyone who breaks the rules will be arrested and sent away for processing. You have been warned. Hail Bill Gates. 🤚",20201012,BBC
I wish all these conspiracy morons were forced to do a tour of a Covid ward with no PPE,20201012,BBC
This is just ignorant and selfish. Lawless and self centered. People are dying from COVID and they&#39;re flaunting some repulsive privilege jeopardizing the entire society. Sometimes human beings make me sick 😷😷😷😷,20201012,BBC
Boris Johnson has been doing a really good job!,20200930,SUN
There is more and more cases... nutcases in the parlament.,20200930,SUN
"Ok I will go to school with 1,000+ people from different households to stay safe <br><br><br><br>Thanks boris 🙏🏻",20200930,SUN
Even Boris himself looks sick of this,20200930,SUN
"My three favourite British comics. The Beano, The Dandy and The Sun...in that order.",20200930,SUN
"My dude, with schooling, rulebreaking isn&#39;t the issue anymore.",20200930,SUN
So the pubs closing at 10 didn&#39;t work then 😂😂,20200930,SUN
"I think Boris is the imposter, pretty sure he&#39;s faking his tasks",20200930,SUN
That Blokes a Nutter,20200930,SUN
George Orwell would be writing a sequel to 1984 if he was still alive.,20200930,SUN
"Covid 19,you better watch out! The general public are starting to suss you out!!",20200930,SUN
"I mean NOTHING is happening? What do we expect. Kids are going to school, people are meeting with others and going to work. What’s stopping this.",20200930,SUN
Witless Witty caught out for breaking the rules .Oh Dear .😷😷😷,20200930,SUN
don’t believe a word this guy spits out,20200930,SUN
These Numbers Are Officially Incorrect !,20200930,SUN
"something extremley worring going on, the question i ask, if a vacine was found tomorrow, how many would trust to take it? count me out you dont know what they will be injecting into you. take care everyone be safe.",20200930,SUN
